file_path,file_id,sequence_id,participant_id,phrase
ChicagoFSWildPlus/Batch14/Interview-2013_RID_Conference_Keynote_10_A39XPCDK2O844L_7,9000010,9010173,1128,lgy
ChicagoFSWildPlus/Batch14/Interview_Warren_pt2_15_A5MYYH3B448OY_2,9000010,9010174,1337,ed
ChicagoFSWild/youtube_4/evelina_gaina_4869,9000010,9010175,0054,als
ChicagoFSWildPlus/Batch12/Parallel_Between_CSD_Fremont_4_AYJ7S7KR0EOGY_3,9000010,9010176,1222,of
ChicagoFSWildPlus/Batch20/Deaf_NFL_Predictions_3_A18LZUX7ES0QI9_2,9000010,9010177,1164,facebook
ChicagoFSWildPlus/Batch21/WHAT_DEAF_CAN_DO_3_A2KK5BSM1BR0WR_1,9000010,9010178,1106,tenn
ChicagoFSWildPlus/Batch11/SNASL-Mangrove_Trees_0_A5MYYH3B448OY_3,9000010,9010179,1301,roots
ChicagoFSWildPlus/Batch14/Interview-2013_RID_Conference_Keynote_1_A39XPCDK2O844L_2,9000010,9010180,1128,deaf
ChicagoFSWildPlus/Batch20/DeafNation_DeafUnited_LanguagePeople_13_A18LZUX7ES0QI9_11,9000010,9010181,1012,tm
ChicagoFSWildPlus/Batch31/Celebrating_Golden_Age_0_A2Q8Q1BE2JQR4C_0,9000010,9010182,1069,asd
ChicagoFSWildPlus/Batch20/Deaf_People_Tell_20_A2KK5BSM1BR0WR_8,9000010,9010183,1040,hs
ChicagoFSWildPlus/Batch24/Wonder_why_several_Pizza_0_A2Q8Q1BE2JQR4C_3,9000010,9010184,1013,fb
ChicagoFSWildPlus/Batch21/Live_interpreter_or_VRI_8_A2Q8Q1BE2JQR4C_4,9000010,9010185,1013,tv
ChicagoFSWildPlus/Batch28/Concerns_re-IRID_and_SB752_0_A24G9X56P9W0H3_9,9000010,9010186,1151,ill
ChicagoFSWildPlus/Batch29/DM_61314_7_A18LZUX7ES0QI9_4,9000010,9010187,1012,ever
ChicagoFSWildPlus/Batch32/Paul_2nd_Wave_10_A2Q8Q1BE2JQR4C_6,9000010,9010188,1273,united way od
ChicagoFSWildPlus/Batch23/TEDxIslay-Danny_Lacey_17_AIU1NJREW2JSG_7,9000010,9010189,1073,hth
ChicagoFSWildPlus/Batch12/Louisiana_DOT_Discrimination_2_A1I9C94JSHA0M_1,9000010,9010190,1299,ok
ChicagoFSWildPlus/Batch26/Why_are_we_not_politically_0_A2Q8Q1BE2JQR4C_1,9000010,9010191,1067,dit
ChicagoFSWildPlus/Batch22/Star_Wars_Prequel_5_A2Q8Q1BE2JQR4C_0,9000010,9010192,1021,anakin
ChicagoFSWildPlus/Batch20/DM_5817_8_A38TMY19OO99NJ_6,9000010,9010193,1012,law
ChicagoFSWildPlus/Batch10/IADs_Response_to_John_Millers_5_A5MYYH3B448OY_5,9000010,9010194,1235,iad
ChicagoFSWildPlus/Batch12/Open_Letter_from_BC_3_A1YHAWNKMBBOXM_3,9000010,9010195,1157,dcf
ChicagoFSWildPlus/Batch4/CAN_DEAF_DRIVE_THRU_0_0_3,9000010,9010196,1146,of
ChicagoFSWildPlus/Batch27/Deafhood_Discussions-A_Message_5_A2KK5BSM1BR0WR_3,9000010,9010197,1064,foundation
ChicagoFSWildPlus/Batch31/Comey_fired_worry_Hillary_1_APZUMUMSJ59GH_7,9000010,9010198,1046,tp
ChicagoFSWildPlus/Batch5/Deaf_Adults_Raising_Cyber-Savvy_7_0_4,9000010,9010199,1318,bully
ChicagoFSWildPlus/Batch17/Legislative_Training_3_A18LZUX7ES0QI9_5,9000010,9010200,1276,is
ChicagoFSWildPlus/Batch24/VRS_update_info_from_9_A18LZUX7ES0QI9_14,9000010,9010201,1158,src
ChicagoFSWildPlus/Batch24/The_Pearls-Leah_Katz_5_A2Q8Q1BE2JQR4C_6,9000010,9010202,1246,executive
ChicagoFSWildPlus/Batch12/Parallel_Between_CSD_Fremont_3_A26AYT7ACA6B0A_9,9000010,9010203,1222,vp
ChicagoFSWildPlus/Batch30/Response_to_Joey_0_A1TCQUK1F20CX0_7,9000010,9010204,1363,ray
ChicagoFSWildPlus/Batch21/Joshua_Tree_National_Park_0_A2KK5BSM1BR0WR_8,9000010,9010205,1051,park
ChicagoFSWildPlus/Batch17/June-23-2017_Tidbits_3_A281AHGBVMFHFT_1,9000010,9010206,1190,dwkfv
ChicagoFSWildPlus/Batch29/D-PAN_Interview-Peter_Cook_3_APZUMUMSJ59GH_1,9000010,9010207,1098,lature
ChicagoFSWildPlus/Batch26/Whats_happening_with_your_9_A2IP2OUW1DYJXU_7,9000010,9010208,1120,vs
ChicagoFSWild/deafvideo_4/zainab_5675,9000010,9010209,0085,etf
ChicagoFSWildPlus/Batch27/Council_of_Deaf-Hard_of_Hearing-DeafBlind_15_A38TMY19OO99NJ_2,9000010,9010210,1255,import
ChicagoFSWildPlus/Batch29/Dr_Robert_Davila_Shares_3_A2KK5BSM1BR0WR_6,9000010,9010211,1122,protect
ChicagoFSWildPlus/Batch33/POM_Interview_Trudy_Suggs_0_A38TMY19OO99NJ_1,9000010,9010212,1261,owns
ChicagoFSWildPlus/Batch13/US_Debates_Syria_Attack_6_A2Q8Q1BE2JQR4C_9,9000010,9010213,1161,us
ChicagoFSWildPlus/Batch22/Star_Wars_Prequel_5_A2Q8Q1BE2JQR4C_1,9000010,9010214,1021,anakin
ChicagoFSWild/deafvideo_3/yellowbirdie84_4663,9000010,9010215,0101,ok
ChicagoFSWildPlus/Batch27/Members_Parliament_VRS_PART_ONE_0_A1TCQUK1F20CX0_7,9000010,9010216,1342,mp
ChicagoFSWild/deafvideo_5/jddeaf_7174,9000010,9010217,0043,mass
ChicagoFSWildPlus/Batch33/DM_9417_2_A18LZUX7ES0QI9_14,9000010,9010218,1012,h
ChicagoFSWildPlus/Batch12/Parallel_Between_CSD_Fremont_6_A26AYT7ACA6B0A_10,9000010,9010219,1222,wa
ChicagoFSWildPlus/Batch16/Mueller_and_more_6_A39XPCDK2O844L_27,9000010,9010220,1184,tup
ChicagoFSWildPlus/Batch32/Paul_2nd_Wave_22_A2KK5BSM1BR0WR_4,9000010,9010221,1273,fools
ChicagoFSWildPlus/Batch32/May_17_News_5_A2Q8Q1BE2JQR4C_15,9000010,9010222,1012,trump
ChicagoFSWildPlus/Batch13/Tuesday_2_May_20_A5MYYH3B448OY_7,9000010,9010223,1012,or
ChicagoFSWild/deafvideo_1/thedeafmoth_1058,9000010,9010224,0026,micah
ChicagoFSWildPlus/Batch17/Italian_Tuscano_Soup_0_A18LZUX7ES0QI9_3,9000010,9010225,1081,junk
ChicagoFSWild/deafvideo_4/dsport06_4944,9000010,9010226,0030,bakun
ChicagoFSWildPlus/Batch14/In_SF_Bay_acre_8_A2Q8Q1BE2JQR4C_2,9000010,9010227,1001,bills
ChicagoFSWild/deafvideo_5/deafvideotv_7097,9000010,9010228,0157,dvtvtv
ChicagoFSWildPlus/Batch18/What_are_we_teaching_5_A2WGOCFKSFGADL_7,9000010,9010229,1184,sk
ChicagoFSWildPlus/Batch23/Sony_A9_heat_issues_1_A18LZUX7ES0QI9_0,9000010,9010230,1007,heat
ChicagoFSWildPlus/Batch29/DM_61317_18_A1TCQUK1F20CX0_3,9000010,9010231,1012,ok
ChicagoFSWildPlus/Batch5/DCDL_in_Ohio_3_1_13,9000010,9010232,1176,so
ChicagoFSWildPlus/Batch20/DeafNation_DeafUnited_LanguagePeople_0_A2KK5BSM1BR0WR_1,9000010,9010233,1012,barish
ChicagoFSWildPlus/Batch31/DM_61517_1_APZUMUMSJ59GH_11,9000010,9010234,1012,trump is
ChicagoFSWildPlus/Batch14/In_SF_Bay_acre_2_A2WGOCFKSFGADL_0,9000010,9010235,1001,corof
ChicagoFSWildPlus/Batch33/TEDxIslay-Mei_Kennedy_12_A38TMY19OO99NJ_1,9000010,9010236,1078,glossary
ChicagoFSWildPlus/Batch14/I_heard_news_Coconut_oil_4_A39XPCDK2O844L_0,9000010,9010237,1063,all
ChicagoFSWildPlus/Batch21/Jennifer_Tandoc-Deaf_0_A2KK5BSM1BR0WR_4,9000010,9010238,1143,trademark
ChicagoFSWildPlus/Batch18/What_are_we_teaching_6_A281AHGBVMFHFT_14,9000010,9010239,1184,us he
ChicagoFSWildPlus/Batch32/Need_tips_about_Concrete_3_A2Q8Q1BE2JQR4C_5,9000010,9010240,1089,level
ChicagoFSWildPlus/Batch16/My_Bio_4_A39XPCDK2O844L_0,9000010,9010241,1324,ark
ChicagoFSWildPlus/Batch18/Trump_prospal_6_A281AHGBVMFHFT_1,9000010,9010242,1001,fl
ChicagoFSWildPlus/Batch10/Interview_with_Darian_Burwell_2_A18LZUX7ES0QI9_3,9000010,9010243,1093,exhibit ever
ChicagoFSWildPlus/Batch16/My_arm_broke_0_A281AHGBVMFHFT_0,9000010,9010244,1145,mv
ChicagoFSWildPlus/Batch24/Wonder_why_several_Pizza_1_A18LZUX7ES0QI9_3,9000010,9010245,1013,google
ChicagoFSWildPlus/Batch29/DM_61314_10_A1TCQUK1F20CX0_1,9000010,9010246,1012,deaf is the
ChicagoFSWildPlus/Batch29/DM_61317_27_A2Q8Q1BE2JQR4C_5,9000010,9010247,1012,of baby driver
ChicagoFSWildPlus/Batch31/DM_61517_12_A2Q8Q1BE2JQR4C_5,9000010,9010248,1012,gun
ChicagoFSWildPlus/Batch31/DM_61814_1_A2KK5BSM1BR0WR_9,9000010,9010249,1012,spot
ChicagoFSWildPlus/Batch20/Deaf_Owned_Collision_Center_2_A18LZUX7ES0QI9_8,9000010,9010250,1150,qc
ChicagoFSWildPlus/Batch19/Gallaudet_Board_Trustees_Spring_5_A281AHGBVMFHFT_0,9000010,9010251,1116,c
ChicagoFSWild/youtube_4/evelina_gaina_5122,9000010,9010252,0054,als
ChicagoFSWildPlus/Batch14/IMG_0032_6_A2WGOCFKSFGADL_4,9000010,9010253,1129,matt hamill
ChicagoFSWildPlus/Batch13/US_Debates_Syria_Attack_13_A2WGOCFKSFGADL_8,9000010,9010254,1161,kerry
ChicagoFSWildPlus/Batch31/Blog_left_6_A2Q8Q1BE2JQR4C_2,9000010,9010255,1001,thuip
ChicagoFSWildPlus/Batch22/Star_Wars_Original_0_A18LZUX7ES0QI9_5,9000010,9010256,1021,p
ChicagoFSWildPlus/Batch17/Legislative_Training_6_A18LZUX7ES0QI9_4,9000010,9010257,1276,so
ChicagoFSWildPlus/Batch23/Sharing_The_Stories_8_A2KK5BSM1BR0WR_0,9000010,9010258,1356,pact 
ChicagoFSWildPlus/Batch31/DM_61714_7_APZUMUMSJ59GH_15,9000010,9010259,1012,or
ChicagoFSWild/misc_1/carol_padden_2124,9000010,9010260,0045,case
ChicagoFSWildPlus/Batch23/DM_9517_8_A2KK5BSM1BR0WR_7,9000010,9010261,1012,trump
ChicagoFSWild/deafvideo_3/wnoakley_4632,9000010,9010262,0137,wifi
ChicagoFSWildPlus/Batch31/DM_61517_13_A2KK5BSM1BR0WR_14,9000010,9010263,1012,hero
ChicagoFSWildPlus/Batch18/The_Deaf_Inconvenient_Truth_6_A18LZUX7ES0QI9_4,9000010,9010264,1322,too
ChicagoFSWildPlus/Batch20/Deaf_Owned_Collision_Center_3_A281AHGBVMFHFT_10,9000010,9010265,1150,tech
ChicagoFSWildPlus/Batch13/US_Debates_Syria_Attack_9_A2Q8Q1BE2JQR4C_8,9000010,9010266,1161,un
ChicagoFSWildPlus/Batch16/Miss_my_cat_1_A2WGOCFKSFGADL_4,9000010,9010267,1024,vt
ChicagoFSWild/youtube_1/alexandria_wailes_1883,9000010,9010268,0051,or
ChicagoFSWildPlus/Batch28/CM_Hall-New_15_A24G9X56P9W0H3_5,9000010,9010269,1127,so
ChicagoFSWildPlus/Batch24/VRS_update_info_from_1_A2Q8Q1BE2JQR4C_6,9000010,9010270,1158,up
ChicagoFSWildPlus/Batch26/Why_ASL_5_A18LZUX7ES0QI9_2,9000010,9010271,1351,babbling
ChicagoFSWild/gallaudet/mj_bienvenu_4505,9000010,9010272,0003,ba
ChicagoFSWildPlus/Batch25/What_is_Fracking_2_A18LZUX7ES0QI9_9,9000010,9010273,1161,co
ChicagoFSWild/deafvideo_2/sddsimple_1593,9000010,9010274,0093,acts
ChicagoFSWild/deafvideo_3/otismhill82_4622,9000010,9010275,0099,act
ChicagoFSWildPlus/Batch31/DM_61517_7_A2Q8Q1BE2JQR4C_8,9000010,9010276,1012,kiss
ChicagoFSWildPlus/Batch26/Wing_Butler-Onsite_4_A2Q8Q1BE2JQR4C_1,9000010,9010277,1358,vinag
ChicagoFSWildPlus/Batch17/Keith_Wann-interview_revisited_2_A18LZUX7ES0QI9_8,9000010,9010278,1183,tri
ChicagoFSWildPlus/Batch17/JW_and_awesome_1_A2WGOCFKSFGADL_4,9000010,9010279,1011,fb
ChicagoFSWildPlus/Batch17/June-23-2017_Tidbits_25_A39XPCDK2O844L_4,9000010,9010280,1190,amuse park
ChicagoFSWild/aslized/unknown_male_3_0297,9000010,9010281,0014,cdi
ChicagoFSWild/deafvideo_4/deafmermaid_5304,9000010,9010282,0031,job
ChicagoFSWildPlus/Batch20/DeafNation_DeafUnited_LanguagePeople_36_A2KK5BSM1BR0WR_7,9000010,9010283,1012,united expos
ChicagoFSWildPlus/Batch27/Deafhood_Yoga_A_Common_1_A24G9X56P9W0H3_2,9000010,9010284,1053,yoga
ChicagoFSWildPlus/Batch30/Response_to_Joey_8_A1TCQUK1F20CX0_3,9000010,9010285,1363,aslcut
ChicagoFSWildPlus/Batch9/Kenya_Lowe-Work_12_1_13,9000010,9010286,1163,mszmev
ChicagoFSWild/deafvideo_2/frekky_1340,9000010,9010287,0021,do
ChicagoFSWildPlus/Batch33/TEDxIslay_Introductory_Video_1_A2KK5BSM1BR0WR_6,9000010,9010288,1085,wii
ChicagoFSWildPlus/Batch4/Canon_speedlite_600_2_0_0,9000010,9010289,1185,ok
ChicagoFSWildPlus/Batch31/Celebrating_Clerc_Galludet_3_A2KK5BSM1BR0WR_0,9000010,9010290,1069,april
ChicagoFSWildPlus/Batch20/Deaf_People_Tell_18_A18LZUX7ES0QI9_2,9000010,9010291,1040,be
ChicagoFSWildPlus/Batch22/Switched_20_Cultural_Analysis_8_A18LZUX7ES0QI9_6,9000010,9010292,1355,sports
ChicagoFSWildPlus/Batch31/DM_61714_0_A2KK5BSM1BR0WR_2,9000010,9010293,1012,archives
ChicagoFSWildPlus/Batch29/D-PAN_Interview-JoAnn_7_APZUMUMSJ59GH_4,9000010,9010294,1346,media
ChicagoFSWildPlus/Batch19/Working_with_Sources_2_A18LZUX7ES0QI9_16,9000010,9010295,1233,sources
ChicagoFSWildPlus/Batch10/IAD_Believes_in_Transparency_5_AYJ7S7KR0EOGY_0,9000010,9010296,1235,idc
ChicagoFSWildPlus/Batch31/DM_61614_2_A2Q8Q1BE2JQR4C_8,9000010,9010297,1012,skydive
ChicagoFSWildPlus/Batch29/Eclipse_reflection_3_A18LZUX7ES0QI9_1,9000010,9010298,1066,ind
ChicagoFSWildPlus/Batch8/Before_and_after_over_6_A2WGOCFKSFGADL_1,9000010,9010299,1027,adli
ChicagoFSWildPlus/Batch10/Annual_Report_Saskatchew_4_A5MYYH3B448OY_5,9000010,9010300,1340,thekuivilogeof
ChicagoFSWildPlus/Batch21/Introduction_to_ASL_Gloss_1_A2Q8Q1BE2JQR4C_6,9000010,9010301,1265,asl gloss
ChicagoFSWildPlus/Batch24/The_Pearls-Leah_Katz_5_A18LZUX7ES0QI9_5,9000010,9010302,1246,denver
ChicagoFSWildPlus/Batch19/Flash_Player_disabled_1_A1YIWCD2S6BBA7_1,9000010,9010303,1052,gle
ChicagoFSWildPlus/Batch12/Owner_of_Deaf_Gamers_0_A2Q8Q1BE2JQR4C_5,9000010,9010304,1026,switc
ChicagoFSWildPlus/Batch28/DM_61214_7_A24G9X56P9W0H3_12,9000010,9010305,1012,of
ChicagoFSWildPlus/Batch5/Daniel_Mixon_1_1_14,9000010,9010306,1214,she
ChicagoFSWildPlus/Batch29/DM_61317_11_APZUMUMSJ59GH_1,9000010,9010307,1012,crews
ChicagoFSWildPlus/Batch28/Core_De_Force_Final_5_A2Q8Q1BE2JQR4C_2,9000010,9010308,1278,basel
ChicagoFSWild/deafvideo_1/thedeafmoth_1077,9000010,9010309,0026,micah
ChicagoFSWildPlus/Batch5/Deaf_Adults_Raising_Cyber-Savvy_8_0_2,9000010,9010310,1318,comments
ChicagoFSWildPlus/Batch23/Shakeology_how_3_A18LZUX7ES0QI9_5,9000010,9010311,1278,creamy
ChicagoFSWildPlus/Batch16/My_arm_broke_4_A281AHGBVMFHFT_0,9000010,9010312,1145,rxray
ChicagoFSWildPlus/Batch16/My_Bio_4_A39XPCDK2O844L_2,9000010,9010313,1324,did
ChicagoFSWildPlus/Batch18/TSDAA_Vlog1_0_A2WGOCFKSFGADL_6,9000010,9010314,1310,tsd
ChicagoFSWildPlus/Batch14/Interviewing_ALS_with_Evelina_Gaina_5_A2WGOCFKSFGADL_0,9000010,9010315,1199,als
ChicagoFSWildPlus/Batch5/Deaf_Bilingual_Coalition_7_1_10,9000010,9010316,1220,a
ChicagoFSWildPlus/Batch14/IMG_0032_3_A2WGOCFKSFGADL_0,9000010,9010317,1129,asd
ChicagoFSWild/youtube_6/peter_hauser_6954,9000010,9010318,0079,adam
ChicagoFSWildPlus/Batch17/James_Bond_4_A2YSMT62KPRWMG_2,9000010,9010319,1114,jb
ChicagoFSWildPlus/Batch18/What_are_we_teaching_6_A18LZUX7ES0QI9_10,9000010,9010320,1184,of
ChicagoFSWildPlus/Batch14/Intellectual_Disabilities_Committee_Report_0_A38TMY19OO99NJ_4,9000010,9010321,1230,liz hill
ChicagoFSWildPlus/Batch11/SNASL-Living_Moles_2_A1YHAWNKMBBOXM_22,9000010,9010322,1301,l
ChicagoFSWildPlus/Batch23/TEDxIslay-Danny_Lacey_3_A2Q8Q1BE2JQR4C_0,9000010,9010323,1073,ed
ChicagoFSWildPlus/Batch18/The_Importance_of_Refusing_39_A281AHGBVMFHFT_1,9000010,9010324,1226,elena alison
ChicagoFSWildPlus/Batch25/What_is_it_like_to_be_DEAF_20_A1TCQUK1F20CX0_0,9000010,9010325,1168,ev
ChicagoFSWild/deafvideo_2/willearl2_1713,9000010,9010326,0028,up
ChicagoFSWild/misc_2/marlon_kuntze_2638,9000010,9010327,0046,go
ChicagoFSWildPlus/Batch18/TSJDLs_very_first_0_A18LZUX7ES0QI9_2,9000010,9010328,1329,june
ChicagoFSWildPlus/Batch24/VRS_Users_concern_2_A18LZUX7ES0QI9_0,9000010,9010329,1121,coat
ChicagoFSWildPlus/Batch5/DBCs_rebuttal_points_to_2_0_3,9000010,9010330,1305,stigma
ChicagoFSWildPlus/Batch28/Condemn_Swanhilda_Lily_for_3_A24G9X56P9W0H3_1,9000010,9010331,1222,bus
ChicagoFSWildPlus/Batch8/GHOSTBUSTERS_2016_and_5_A1YHAWNKMBBOXM_1,9000010,9010332,1114,buster
ChicagoFSWildPlus/Batch20/Deaf_People_Tell_24_A18LZUX7ES0QI9_1,9000010,9010333,1040,legacy
ChicagoFSWildPlus/Batch31/DM_61517_17_A2KK5BSM1BR0WR_1,9000010,9010334,1012,michael lefiti
ChicagoFSWildPlus/Batch20/Deaf_Owned_Collision_Center_15_A281AHGBVMFHFT_5,9000010,9010335,1150,file rack
ChicagoFSWildPlus/Batch22/State_of_the_University_Alan_2010_11_A2KK5BSM1BR0WR_2,9000010,9010336,1008,if
ChicagoFSWildPlus/Batch20/DeafNation_DeafUnited_LanguagePeople_20_A2KK5BSM1BR0WR_1,9000010,9010337,1012,dusptocd
ChicagoFSWildPlus/Batch18/The_Holcomb_Family_3_A18LZUX7ES0QI9_0,9000010,9010338,1070,hands
ChicagoFSWildPlus/Batch25/What_is_it_like_to_be_DEAF_26_A2Q8Q1BE2JQR4C_2,9000010,9010339,1168,did
ChicagoFSWildPlus/Batch32/May_17_News_9_A2Q8Q1BE2JQR4C_7,9000010,9010340,1012,of ms
ChicagoFSWildPlus/Batch20/Deaf_In_Prison_Task_14_A1I9C94JSHA0M_7,9000010,9010341,1124,pilot
ChicagoFSWildPlus/Batch25/Rocks_wall_2_A2KK5BSM1BR0WR_3,9000010,9010342,1031,sun
ChicagoFSWildPlus/Batch18/The_Importance_of_Refusing_13_A38TMY19OO99NJ_2,9000010,9010343,1226,coda
ChicagoFSWildPlus/Batch21/Love_Conquers_All_10_A2Q8Q1BE2JQR4C_6,9000010,9010344,1054,max
ChicagoFSWildPlus/Batch7/An_Interview_with_Mike_Hoza_1_0_1,9000010,9010345,1189,nest
ChicagoFSWildPlus/Batch12/Origin_of_Mulan_2_A2WGOCFKSFGADL_1,9000010,9010346,1101,link
ChicagoFSWildPlus/Batch17/Keith_Wann-interview_revisited_1_A18LZUX7ES0QI9_3,9000010,9010347,1183,emilia lorenti wann
ChicagoFSWildPlus/Batch23/TEDxIslay-Danny_Lacey_13_A18LZUX7ES0QI9_1,9000010,9010348,1073,net
ChicagoFSWild/deafvideo_2/frekky_1440,9000010,9010349,0021,hope
ChicagoFSWildPlus/Batch29/DM_61317_0_A2KK5BSM1BR0WR_4,9000010,9010350,1012,news
ChicagoFSWildPlus/Batch18/President_Updates_1_A18LZUX7ES0QI9_3,9000010,9010351,1197,mid
ChicagoFSWildPlus/Batch31/Comey_fired_worry_Hillary_1_APZUMUMSJ59GH_4,9000010,9010352,1046,hilary
ChicagoFSWildPlus/Batch21/in_to_the_pit_6_A281AHGBVMFHFT_0,9000010,9010353,1306,being
ChicagoFSWildPlus/Batch8/Scam_Alert_3_A5MYYH3B448OY_9,9000010,9010354,1188,scam
ChicagoFSWildPlus/Batch22/Star_Wars_Original_1_A18LZUX7ES0QI9_3,9000010,9010355,1021,empire
ChicagoFSWildPlus/Batch11/smart_vp_purple_co_7_A1YHAWNKMBBOXM_7,9000010,9010356,1298,p
ChicagoFSWildPlus/Batch26/Yo_UA_1_A2Q8Q1BE2JQR4C_0,9000010,9010357,1013,l lx
ChicagoFSWildPlus/Batch25/What_is_Fracking_4_A2Q8Q1BE2JQR4C_3,9000010,9010358,1161,well
ChicagoFSWildPlus/Batch22/Star_Wars_Prequel_4_A2Q8Q1BE2JQR4C_6,9000010,9010359,1021,ok ok
ChicagoFSWild/deafvideo_4/floridaaahh_5702,9000010,9010360,0158,pow
ChicagoFSWild/aslthat/joseph_wheeler_0530,9000010,9010361,0016,dcl
ChicagoFSWildPlus/Batch26/Wing_Butler-Onsite_29_A2Q8Q1BE2JQR4C_0,9000010,9010362,1358,millennials 
ChicagoFSWildPlus/Batch29/Dr_Robert_Davila_Shares_2_A1TCQUK1F20CX0_1,9000010,9010363,1122,ada
ChicagoFSWildPlus/Batch20/Deaf_In_Prison_Task_4_A1WKDR87HKTL93_5,9000010,9010364,1124,mary hartnett
ChicagoFSWildPlus/Batch23/Shakeology_how_9_A2Q8Q1BE2JQR4C_5,9000010,9010365,1278,ok
ChicagoFSWildPlus/Batch24/Welcome_to_me_1_A18LZUX7ES0QI9_5,9000010,9010366,1015,inbox
ChicagoFSWild/awti/austin_andrews_0786,9000010,9010367,0017,yt
ChicagoFSWildPlus/Batch12/Open_Letter_from_BC_1_A2WGOCFKSFGADL_4,9000010,9010368,1157,f
ChicagoFSWildPlus/Batch10/Review_of_The_Walking_28_A18LZUX7ES0QI9_3,9000010,9010369,1275,car
ChicagoFSWildPlus/Batch8/Childhood_Memories_with_4_A1YHAWNKMBBOXM_4,9000010,9010370,1080,run
ChicagoFSWildPlus/Batch24/Trmp_wont_be_impeached_6_A2Q8Q1BE2JQR4C_2,9000010,9010371,1001,trump
ChicagoFSWildPlus/Batch32/PERCD_Report_2015_8_APZUMUMSJ59GH_8,9000010,9010372,1338,ed
ChicagoFSWild/youtube_5/sean_berdy_6085,9000010,9010373,0113,there
ChicagoFSWildPlus/Batch30/Putting_a_New_Face_13_A2WGOCFKSFGADL_9,9000010,9010374,1111,pacifists
ChicagoFSWildPlus/Batch10/IAD_Believes_in_Transparency_3_A1YHAWNKMBBOXM_6,9000010,9010375,1235,of
ChicagoFSWildPlus/Batch18/TSDAA_Vlog1_5_A281AHGBVMFHFT_9,9000010,9010376,1310,tsdaa wesbite
ChicagoFSWildPlus/Batch22/Star_Wars_Original_4_A1I9C94JSHA0M_1,9000010,9010377,1021,darth vader
ChicagoFSWildPlus/Batch24/Were_You_Bullied_ASK_Nyle_DiMarco_2_A2Q8Q1BE2JQR4C_3,9000010,9010378,1209,lack of
ChicagoFSWild/deafvideo_1/deafaynrand_1183,9000010,9010379,0020,sex harmt
ChicagoFSWildPlus/Batch9/Coffee_Chat_1_0_0,9000010,9010380,1178,asl
ChicagoFSWildPlus/Batch21/Love_Conquers_All_7_A1F0Y9W6IR2DRB_4,9000010,9010381,1054,own
ChicagoFSWildPlus/Batch19/follow_up_what_5_A1WO7W6NR9WWRP_0,9000010,9010382,1007,akon
ChicagoFSWildPlus/Batch20/DeafNation_DeafUnited_LanguagePeople_11_A2KK5BSM1BR0WR_13,9000010,9010383,1012,studio
ChicagoFSWildPlus/Batch11/SNASL-Monarch_Butterfly_1_A1YHAWNKMBBOXM_9,9000010,9010384,1301,toxin
ChicagoFSWildPlus/Batch25/The_Power_of_Childhood_1_A18LZUX7ES0QI9_2,9000010,9010385,1304,powder
ChicagoFSWildPlus/Batch26/Yo_EricFast_about_Coconut_3_A2Q8Q1BE2JQR4C_1,9000010,9010386,1013,coconut oil
ChicagoFSWildPlus/Batch5/Deaf_Adults_Raising_Cyber-Savvy_7_1_16,9000010,9010387,1318,space
ChicagoFSWildPlus/Batch30/SDSD_Mark_Johnson_2_A24G9X56P9W0H3_3,9000010,9010388,1294,apt
ChicagoFSWildPlus/Batch29/DM_61314_2_A2KK5BSM1BR0WR_5,9000010,9010389,1012,cup
ChicagoFSWildPlus/Batch25/TEDxIslay-Michelle_McAuliffe_9_A2Q8Q1BE2JQR4C_16,9000010,9010390,1074,out
ChicagoFSWildPlus/Batch26/Whats_happening_with_your_10_A18LZUX7ES0QI9_12,9000010,9010391,1120,ud
ChicagoFSWildPlus/Batch11/SNASL-Harry_Lang_4_AIU1NJREW2JSG_8,9000010,9010392,1301,sure
ChicagoFSWildPlus/Batch31/DM_61714_6_A2Q8Q1BE2JQR4C_9,9000010,9010393,1012,rebels
ChicagoFSWildPlus/Batch21/Introduction_to_my_new_kitten_Bleu_1_A18LZUX7ES0QI9_6,9000010,9010394,1013,vacci
ChicagoFSWildPlus/Batch10/PART_TWO-Interview_Lewis_0_A2WGOCFKSFGADL_1,9000010,9010395,1344,big
ChicagoFSWildPlus/Batch32/May_17_News_5_A2Q8Q1BE2JQR4C_8,9000010,9010396,1012,if comey
ChicagoFSWildPlus/Batch18/Trump_prospal_0_A18LZUX7ES0QI9_0,9000010,9010397,1001,deal
ChicagoFSWildPlus/Batch12/No_ASL_Left_Behind_1_A2Q8Q1BE2JQR4C_4,9000010,9010398,1191,mceamanlicer
ChicagoFSWildPlus/Batch14/Interview_Warren_pt2_15_A2WGOCFKSFGADL_2,9000010,9010399,1337,cre
ChicagoFSWildPlus/Batch27/Council_of_Deaf-Hard_of_Hearing-DeafBlind_11_A24G9X56P9W0H3_1,9000010,9010400,1255,dmv
ChicagoFSWildPlus/Batch14/In_SF_Bay_acre_6_A2WGOCFKSFGADL_1,9000010,9010401,1001,asl
ChicagoFSWildPlus/Batch10/Review_of_The_Walking_10_A5MYYH3B448OY_3,9000010,9010402,1275,vors
ChicagoFSWildPlus/Batch6/2nd_part-Simultaneous_communication_impacts_2_0_0,9000010,9010403,1224,ok
ChicagoFSWildPlus/Batch17/James_Bond_4_A39XPCDK2O844L_4,9000010,9010404,1114,job
ChicagoFSWild/deafvideo_3/kazio63_3513,9000010,9010405,0136,euftvnp
